Date (PST),Time Spent on Tweeting (mins)
2020-05-02,4.050000000000001
2020-05-03,9.073333333333334
2020-05-04,4.59
2020-05-05,10.393333333333333
2020-05-06,5.093333333333334
2020-05-07,21.623333333333335
2020-05-08,0.9366666666666668
2020-05-09,12.513333333333334
2020-05-10,5.87
2020-05-11,5.576666666666666
2020-05-12,8.15
2020-05-13,3.5
2020-05-14,13.03
2020-05-15,9.683333333333334
2020-05-17,2.0933333333333333
2020-05-18,2.0766666666666667
2020-05-19,1.6933333333333334
2020-05-20,0.8866666666666667
2020-05-22,6.03
2020-05-23,2.8633333333333333
2020-05-24,2.25
2020-05-25,1.03
2020-05-26,2.413333333333333
2020-05-27,0.6633333333333333
2020-05-28,0.8999999999999999
2020-05-29,0.6299999999999999
2020-05-30,1.8433333333333333
2020-05-31,3.0133333333333336
2020-06-01,2.013333333333333
2020-06-04,4.376666666666667
2020-06-05,1.58
2020-06-06,7.036666666666667
2020-06-07,0.3566666666666667
2020-06-08,6.426666666666667
2020-06-09,0.25
2020-06-10,15.356666666666667
2020-06-11,5.73
2020-06-13,0.3066666666666667
2020-06-14,1.9566666666666666
2020-06-15,7.1033333333333335
2020-06-16,7.46
2020-06-18,2.66
2020-06-19,5.196666666666666
2020-06-20,11.856666666666666
2020-06-21,6.073333333333333
2020-06-22,1.2133333333333334
2020-06-24,3.8566666666666665
2020-06-25,4.86
2020-06-26,4.6000000000000005
2020-06-27,1.0233333333333332
2020-06-28,1.2233333333333334
2020-06-29,2.7633333333333336
2020-06-30,4.976666666666667
2020-07-01,11.693333333333333
2020-07-02,13.383333333333333
2020-07-03,16.64666666666667
2020-07-04,11.733333333333333
2020-07-05,6.963333333333334
2020-07-06,1.6266666666666667
2020-07-07,1.9600000000000002
2020-07-08,0.72
2020-07-09,2.88
2020-07-10,8.686666666666667
2020-07-11,1.47
2020-07-12,6.293333333333333
2020-07-13,2.8433333333333333
2020-07-14,12.13
2020-07-15,0.6733333333333333
2020-07-17,3.513333333333333
2020-07-18,6.133333333333334
2020-07-19,3.0566666666666666
2020-07-20,5.803333333333334
2020-07-21,7.23
2020-07-22,0.7833333333333334
2020-07-23,5.01
2020-07-24,6.23
2020-07-25,4.386666666666667
2020-07-26,8.143333333333333
2020-07-27,5.01
2020-07-28,5.113333333333333
2020-07-29,4.543333333333333
2020-07-30,11.49
2020-07-31,1.45
2020-08-01,2.8366666666666664
2020-08-02,2.88
2020-08-03,2.08
2020-08-04,3.9299999999999997
2020-08-06,0.44
2020-08-07,4.3533333333333335
2020-08-08,5.8999999999999995
2020-08-09,0.7766666666666666
2020-08-10,1.336666666666667
2020-08-11,2.06
2020-08-12,0.23333333333333334
2020-08-13,5.6066666666666665
2020-08-14,12.176666666666666
2020-08-15,7.516666666666667
2020-08-16,7.88
2020-08-17,6.2
2020-08-18,6.276666666666666
2020-08-19,12.116666666666667
2020-08-20,4.1
2020-08-21,0.7633333333333334
2020-08-24,6.07
2020-08-25,4.39
2020-08-26,4.99
2020-08-27,4.88
2020-08-28,5.300000000000001
2020-08-29,6.136666666666667
2020-08-30,12.466666666666667
2020-08-31,2.75
2020-09-01,3.0733333333333333
2020-09-02,0.7366666666666668
2020-09-03,2.4766666666666666
2020-09-04,2.2666666666666666
2020-09-07,1.5166666666666666
2020-09-08,2.78
2020-09-09,4.95
2020-09-10,1.4100000000000001
2020-09-11,1.7300000000000002
2020-09-12,6.16
2020-09-13,2.2866666666666666
2020-09-14,4.6866666666666665
2020-09-15,3.35
2020-09-16,5.24
2020-09-17,1.3133333333333335
2020-09-18,0.7233333333333334
2020-09-19,4.596666666666667
2020-09-20,6.966666666666667
2020-09-21,5.82
2020-09-22,2.776666666666667
2020-09-23,2.5533333333333337
2020-09-24,1.686666666666667
2020-09-25,7.33
2020-09-26,8.926666666666666
2020-09-27,0.7933333333333333
2020-09-28,5.583333333333333
2020-09-29,1.54
2020-09-30,0.4066666666666667
2020-10-01,11.493333333333332
2020-10-02,7.713333333333333
2020-10-03,0.5633333333333334
2020-10-04,1.0533333333333335
2020-10-05,6.753333333333333
2020-10-06,4.483333333333333
2020-10-07,20.31
2020-10-08,8.766666666666666
2020-10-09,4.319999999999999
2020-10-10,4.5633333333333335
2020-10-11,8.290000000000001
2020-10-12,10.456666666666667
2020-10-13,2.546666666666667
2020-10-14,5.476666666666667
2020-10-15,1.3399999999999999
2020-10-16,5.426666666666667
2020-10-17,0.45333333333333337
2020-10-18,1.31
2020-10-20,3.2933333333333334
2020-10-21,4.73
2020-10-22,3.3433333333333333
2020-10-23,4.503333333333333
2020-10-24,1.2666666666666666
2020-10-25,1.1600000000000001
2020-10-26,0.6933333333333334
2020-10-27,6.723333333333334
2020-10-28,2.6366666666666667
2020-10-29,1.9300000000000002
2020-10-30,5.286666666666667
2020-10-31,6.866666666666666
2020-11-01,3.8299999999999996
2020-11-02,6.576666666666666
2020-11-03,5.32
2020-11-04,1.1266666666666667
2020-11-05,1.1566666666666667
2020-11-06,3.393333333333333
2020-11-07,0.25333333333333335
2020-11-08,9.053333333333333
2020-11-09,3.623333333333333
2020-11-10,2.17
2020-11-12,5.523333333333333
2020-11-13,14.42
2020-11-14,8.736666666666666
2020-11-15,4.773333333333333
2020-11-16,4.503333333333333
2020-11-17,15.556666666666667
2020-11-18,8.39
2020-11-19,4.036666666666667
2020-11-20,8.426666666666668
2020-11-21,6.45
2020-11-22,0.21000000000000002
2020-11-23,2.183333333333333
2020-11-24,6.003333333333333
2020-11-25,3.03
2020-11-26,0.7633333333333334
2020-11-27,1.7566666666666666
2020-11-28,1.1133333333333333
2020-11-29,2.0866666666666664
2020-11-30,0.9733333333333334
2020-12-01,1.8866666666666665
2020-12-02,1.28
2020-12-03,0.5766666666666667
2020-12-05,0.5700000000000001
2020-12-06,0.6466666666666667
2020-12-07,2.7233333333333336
2020-12-08,1.4566666666666666
2020-12-09,3.3366666666666664
2020-12-10,0.38666666666666666
2020-12-11,0.7866666666666666
2020-12-12,1.0566666666666666
2020-12-13,0.5566666666666666
2020-12-14,2.66
2020-12-15,4.793333333333333
2020-12-16,5.366666666666666
2020-12-17,1.7733333333333334
2020-12-20,4.91
2020-12-21,1.9000000000000001
2020-12-22,2.18
2020-12-23,2.1366666666666667
2020-12-24,2.8400000000000003
2020-12-25,3.4633333333333334
2020-12-26,6.75
2020-12-27,3.4233333333333333
2020-12-28,1.3433333333333333
2020-12-29,5.996666666666667
2020-12-30,8.723333333333333
2020-12-31,0.7899999999999999
2021-01-01,0.7233333333333333
2021-01-02,2.14
2021-01-04,1.56
2021-01-06,0.5800000000000001
2021-01-07,6.873333333333333
2021-01-08,1.46
2021-01-09,9.276666666666667
2021-01-10,0.4366666666666667
2021-01-11,3.1966666666666668
2021-01-12,4.086666666666667
2021-01-13,3.87
2021-01-14,4.36
2021-01-15,2.83
2021-01-16,0.22666666666666668
2021-01-17,3.9066666666666667
2021-01-18,1.6733333333333336
2021-01-20,0.30000000000000004
2021-01-21,3.1799999999999997
2021-01-22,2.6333333333333333
2021-01-23,1.4433333333333334
2021-01-24,4.66
2021-01-25,2.5700000000000003
2021-01-26,3.3566666666666665
2021-01-27,5.316666666666666
2021-01-28,9.52
2021-01-29,1.1533333333333333
2021-01-30,3.316666666666667
2021-01-31,5.526666666666666
2021-02-01,1.48
2021-02-02,0.15666666666666668
2021-02-03,1.3133333333333335
2021-02-04,6.7
2021-02-05,3.1333333333333333
2021-02-06,4.673333333333334
2021-02-07,4.223333333333333
2021-02-08,5.2299999999999995
2021-02-09,1.7000000000000002
2021-02-10,2.91
2021-02-11,2.1233333333333335
2021-02-12,2.0933333333333333
2021-02-13,1.1733333333333333
2021-02-14,1.45
2021-02-15,2.3266666666666667
2021-02-16,1.3933333333333335
2021-02-17,0.44
2021-02-18,3.433333333333333
2021-02-19,2.8033333333333337
2021-02-20,3.6533333333333333
2021-02-21,1.2066666666666668
2021-02-22,4.42
2021-02-23,4.926666666666667
2021-02-24,4.236666666666666
2021-02-25,6.013333333333334
2021-02-26,1.1466666666666667
2021-03-01,2.8200000000000003
2021-03-02,7.236666666666666
2021-03-03,2.55
2021-03-04,1.5166666666666666
2021-03-05,4.6866666666666665
2021-03-06,4.303333333333334
2021-03-07,0.27
2021-03-08,2.92
2021-03-09,7.703333333333333
2021-03-10,2.646666666666667
2021-03-11,4.686666666666667
2021-03-12,3.1633333333333336
2021-03-13,4.15
2021-03-14,2.29
2021-03-15,0.5166666666666666
2021-03-16,1.12
2021-03-17,0.3
2021-03-18,4.45
2021-03-19,2.7866666666666666
2021-03-20,4.973333333333334
2021-03-21,0.9933333333333334
2021-03-22,4.046666666666667
2021-03-23,1.5966666666666667
2021-03-24,1.8366666666666667
2021-03-25,4.74
2021-03-26,4.163333333333333
2021-03-27,2.3233333333333333
2021-03-28,1.1433333333333333
2021-03-29,1.2033333333333334
2021-03-30,10.343333333333334
2021-03-31,0.8199999999999998
2021-04-01,1.6466666666666667
2021-04-02,2.6199999999999997
2021-04-03,0.5800000000000001
2021-04-04,3.39
2021-04-05,5.28
2021-04-06,0.22666666666666668
2021-04-07,6.16
2021-04-08,7.236666666666667
2021-04-09,6.140000000000001
2021-04-10,7.86
2021-04-11,1.0266666666666666
2021-04-13,1.2733333333333334
2021-04-14,12.876666666666667
2021-04-15,3.6933333333333334
2021-04-16,2.743333333333333
2021-04-17,2.0533333333333337
2021-04-18,0.85
2021-04-19,1.56
2021-04-20,2.526666666666667
2021-04-21,7.403333333333333
2021-04-22,2.376666666666667
2021-04-23,1.59
2021-04-24,1.3966666666666667
2021-04-25,0.9933333333333334
2021-04-26,4.723333333333333
2021-04-27,5.68
2021-04-28,6.37
2021-04-29,3.4433333333333334
2021-05-01,1.5166666666666666
2021-05-02,1.33
2021-05-03,1.3166666666666669
2021-05-04,2.0833333333333335
2021-05-05,1.1033333333333333
2021-05-06,4.0633333333333335
2021-05-07,2.376666666666667
2021-05-08,1.6966666666666668
2021-05-09,1.8399999999999999
2021-05-10,0.8666666666666667
2021-05-11,0.8866666666666667
2021-05-12,4.01
2021-05-13,4.173333333333334
2021-05-14,0.62
2021-05-15,2.9
2021-05-16,4.506666666666667
2021-05-17,0.2366666666666667
2021-05-18,4.300000000000001
2021-05-19,2.41
2021-05-20,13.736666666666666
2021-05-21,0.45666666666666667
2021-05-22,3.15
2021-05-23,0.33666666666666667
2021-05-24,2.2133333333333334
2021-05-25,3.546666666666667
2021-05-26,3.14
2021-05-27,1.79
2021-05-28,3.97
2021-05-29,3.2333333333333334
2021-05-30,2.3033333333333332
2021-05-31,3.4633333333333334
2021-06-01,1.4300000000000002
2021-06-02,5.99
2021-06-03,2.9233333333333333
2021-06-04,0.78
2021-06-05,2.2266666666666666
2021-06-06,6.766666666666667
2021-06-07,1.2866666666666666
2021-06-08,0.42333333333333334
2021-06-09,5.4366666666666665
2021-06-10,2.7
2021-06-11,0.26666666666666666
2021-06-12,1.7066666666666668
2021-06-13,5.720000000000001
2021-06-14,3.3833333333333333
2021-06-15,4.316666666666666
2021-06-16,2.966666666666667
2021-06-17,3.59
2021-06-18,1.9533333333333334
2021-06-19,0.22333333333333333
2021-06-20,0.14333333333333334
2021-06-21,2.5666666666666664
2021-06-23,2.91
2021-06-24,5.85
2021-06-25,6.743333333333333
2021-06-27,1.5666666666666667
2021-06-28,1.2133333333333334
2021-06-29,4.943333333333333
2021-06-30,9.67
2021-07-01,14.486666666666668
2021-07-02,6.543333333333333
2021-07-03,3.2933333333333334
2021-07-04,5.18
2021-07-05,5.733333333333333
2021-07-06,0.41333333333333333
2021-07-07,9.153333333333334
2021-07-08,8.6
2021-07-09,8.693333333333333
2021-07-10,7.193333333333333
2021-07-11,3.04
2021-07-12,4.05
2021-07-13,3.5833333333333335
2021-07-14,15.15
2021-07-15,7.61
2021-07-16,5.076666666666666
2021-07-17,5.286666666666667
2021-07-18,1.9466666666666668
2021-07-19,1.9833333333333334
2021-07-20,2.4200000000000004
2021-07-21,3.71
2021-07-22,2.736666666666667
2021-07-23,9.54
2021-07-24,5.373333333333334
2021-07-25,7.126666666666667
2021-07-26,5.596666666666667
2021-07-27,3.706666666666667
2021-07-28,4.053333333333334
2021-07-29,9.706666666666667
2021-07-30,11.076666666666668
2021-07-31,11.01
2021-08-01,0.8333333333333335
2021-08-02,3.4566666666666666
2021-08-03,6.75
2021-08-04,7.04
2021-08-05,5.423333333333334
2021-08-06,10.236666666666666
2021-08-09,0.7666666666666666
2021-08-10,2.0633333333333335
2021-08-11,5.816666666666666
2021-08-12,1.9933333333333334
2021-08-13,8.83
2021-08-14,8.0
2021-08-15,2.7066666666666666
2021-08-17,0.7966666666666666
2021-08-18,4.963333333333333
2021-08-19,1.7066666666666666
2021-08-20,2.716666666666667
2021-08-22,1.0033333333333334
2021-08-23,5.12
2021-08-24,1.72
2021-08-25,2.646666666666667
2021-08-26,1.9566666666666666
2021-08-27,1.54
2021-08-28,3.9266666666666667
2021-08-29,1.3266666666666667
2021-08-30,7.033333333333333
2021-08-31,2.3833333333333333
2021-09-01,12.296666666666667
2021-09-02,5.083333333333333
2021-09-03,4.17
2021-09-04,1.3066666666666666
2021-09-06,3.64
2021-09-07,0.6633333333333333
2021-09-08,0.4766666666666667
2021-09-09,6.273333333333333
2021-09-10,4.843333333333333
2021-09-11,4.123333333333333
2021-09-12,6.276666666666666
2021-09-13,1.95
2021-09-14,1.9100000000000001
2021-09-15,0.6266666666666666
2021-09-16,5.306666666666667
2021-09-17,5.333333333333333
2021-09-18,8.57
2021-09-19,7.633333333333333
2021-09-20,2.33
2021-09-21,3.47
2021-09-22,4.5600000000000005
2021-09-23,1.12
2021-09-24,1.2033333333333334
2021-09-25,3.1466666666666665
2021-09-26,2.6166666666666667
2021-09-27,4.183333333333334
2021-09-28,1.2666666666666666
2021-09-29,2.46
2021-09-30,0.6766666666666667
2021-10-01,1.2066666666666666
2021-10-02,3.1766666666666667
2021-10-03,2.3200000000000003
2021-10-04,0.6066666666666666
2021-10-05,0.5333333333333334
2021-10-07,8.03
2021-10-08,2.7866666666666666
2021-10-09,4.966666666666667
2021-10-10,1.5866666666666667
2021-10-11,6.726666666666667
2021-10-12,2.29
2021-10-13,1.6
2021-10-14,8.243333333333334
2021-10-15,0.5533333333333333
2021-10-16,2.3033333333333332
2021-10-17,2.09
2021-10-18,1.3433333333333333
2021-10-19,1.9066666666666667
2021-10-20,4.283333333333333
2021-10-21,4.483333333333333
2021-10-22,3.93
2021-10-23,1.61
2021-10-24,9.38
2021-10-25,8.836666666666666
2021-10-26,3.35
2021-10-27,7.373333333333333
2021-10-28,7.156666666666666
2021-10-29,2.4066666666666667
2021-10-30,1.1666666666666665
2021-10-31,6.783333333333333
2021-11-01,6.443333333333333
2021-11-02,1.81
2021-11-03,1.81
2021-11-04,3.5733333333333333
2021-11-05,1.8499999999999999
2021-11-06,2.933333333333333
2021-11-07,3.7
2021-11-08,5.176666666666667
2021-11-09,1.0866666666666667
2021-11-10,4.566666666666666
2021-11-11,2.686666666666667
2021-11-12,4.05
2021-11-13,9.133333333333333
2021-11-14,3.2
2021-11-15,8.623333333333333
2021-11-16,3.1599999999999997
2021-11-17,2.496666666666667
2021-11-18,5.86
2021-11-19,8.88
2021-11-20,3.2266666666666666
2021-11-21,5.57
2021-11-22,5.97
2021-11-23,9.79
2021-11-24,5.903333333333334
2021-11-25,3.13
2021-11-26,5.073333333333333
2021-11-27,1.31
2021-11-28,0.7666666666666666
2021-11-29,5.96
2021-11-30,7.34
2021-12-01,2.7199999999999998
2021-12-02,2.1633333333333336
2021-12-03,7.246666666666666
2021-12-04,1.6866666666666668
2021-12-05,1.2733333333333332
2021-12-06,6.1
2021-12-07,2.7
2021-12-08,5.11
2021-12-09,4.566666666666666
2021-12-10,5.576666666666667
2021-12-11,3.066666666666667
2021-12-12,4.23
2021-12-13,3.756666666666667
2021-12-14,5.453333333333333
2021-12-15,4.66
2021-12-16,6.91
2021-12-17,9.456666666666667
2021-12-18,1.32
2021-12-19,6.01
2021-12-20,1.8533333333333335
2021-12-21,2.533333333333333
2021-12-22,7.973333333333334
2021-12-23,0.41333333333333333
2021-12-24,4.3933333333333335
2021-12-25,1.1466666666666667
2021-12-26,4.766666666666667
2021-12-27,1.1933333333333334
2021-12-28,0.24
2021-12-29,3.1766666666666667
2021-12-30,2.6133333333333333
2021-12-31,0.4866666666666667
2022-01-02,1.1233333333333333
2022-01-03,1.92
2022-01-04,1.31
2022-01-05,0.53
2022-01-06,0.6000000000000001
2022-01-07,2.46
2022-01-08,0.3666666666666667
2022-01-09,0.81
2022-01-10,0.99
2022-01-11,2.033333333333333
2022-01-12,0.42000000000000004
2022-01-13,1.6733333333333333
2022-01-14,0.5433333333333333
2022-01-15,3.12
2022-01-16,3.9966666666666666
2022-01-17,3.816666666666667
2022-01-18,5.5
2022-01-19,4.223333333333334
2022-01-20,3.476666666666667
2022-01-21,1.1433333333333333
2022-01-25,4.003333333333334
2022-01-26,0.6533333333333333
2022-01-27,9.77
2022-01-28,2.83
2022-01-29,2.6466666666666665
2022-01-30,6.8
2022-01-31,3.57
2022-02-01,4.616666666666667
2022-02-02,2.7066666666666666
2022-02-03,4.586666666666667
2022-02-04,3.5566666666666666
2022-02-05,1.3866666666666667
2022-02-06,2.1133333333333333
2022-02-07,6.506666666666667
2022-02-08,1.3
2022-02-09,3.52
2022-02-10,1.77
2022-02-11,2.53
2022-02-12,1.9300000000000002
2022-02-13,2.3266666666666667
2022-02-14,2.966666666666667
2022-02-15,0.39666666666666667
2022-02-16,3.1333333333333333
2022-02-17,1.9766666666666666
2022-02-18,4.966666666666667
2022-02-19,1.5666666666666667
2022-02-20,6.776666666666666
2022-02-21,6.1433333333333335
2022-02-22,13.646666666666667
2022-02-23,1.6800000000000002
2022-02-24,1.8566666666666667
2022-02-25,5.066666666666666
2022-02-26,0.44000000000000006
2022-02-28,0.9233333333333332
2022-03-01,7.213333333333333
2022-03-02,10.883333333333333
2022-03-03,6.74
2022-03-04,5.636666666666667
2022-03-05,7.68
2022-03-06,7.783333333333333
2022-03-07,0.29333333333333333
2022-03-08,1.0366666666666666
2022-03-09,4.9833333333333325
2022-03-10,0.7733333333333332
2022-03-11,0.4
2022-03-12,1.3433333333333333
2022-03-13,5.9366666666666665
2022-03-14,4.96
2022-03-15,4.609999999999999
2022-03-16,2.3233333333333333
2022-03-17,0.5533333333333333
2022-03-18,5.576666666666666
2022-03-19,0.15666666666666668
2022-03-20,3.493333333333333
2022-03-21,4.550000000000001
2022-03-22,0.17666666666666667
2022-03-24,4.3966666666666665
2022-03-25,3.6633333333333336
2022-03-26,2.16
2022-03-27,4.596666666666667
2022-03-28,9.666666666666666
2022-03-29,4.613333333333333
2022-03-30,1.46
2022-03-31,1.7166666666666668
2022-04-01,0.6799999999999999
2022-04-02,7.71
2022-04-03,2.796666666666667
2022-04-04,3.54
2022-04-05,1.35
2022-04-06,4.116666666666667
2022-04-07,1.6233333333333333
2022-04-08,4.6466666666666665
2022-04-09,8.963333333333333
2022-04-10,1.3666666666666667
2022-04-14,5.3933333333333335
2022-04-15,2.416666666666667
2022-04-16,4.65
2022-04-17,2.75
2022-04-18,2.966666666666667
2022-04-19,2.95
2022-04-20,2.8333333333333335
2022-04-21,16.32
2022-04-22,7.046666666666667
2022-04-23,1.36
2022-04-24,12.413333333333334
2022-04-25,3.1733333333333333
2022-04-26,4.03
2022-04-27,8.2
2022-04-28,3.3633333333333333
2022-04-29,9.383333333333333
2022-04-30,5.6
2022-05-01,2.51
2022-05-02,7.056666666666667
2022-05-03,12.34
2022-05-04,2.4933333333333336
2022-05-06,7.42
2022-05-07,2.51
2022-05-08,2.5133333333333336
2022-05-09,8.583333333333334
2022-05-10,2.71
2022-05-11,2.0033333333333334
2022-05-12,8.766666666666667
2022-05-13,6.67
2022-05-14,8.433333333333334
2022-05-15,3.96
2022-05-16,4.803333333333334
2022-05-17,5.890000000000001
2022-05-18,8.37
2022-05-19,13.153333333333332
2022-05-20,17.616666666666667
2022-05-21,8.646666666666667
2022-05-22,1.4733333333333334
2022-05-23,4.713333333333333
